conversation_id,model,prompt0_id,model_prompt0_interaction,round,prompt_to_prompt_drift,context_to_prompt_drift,cumulative_drift,prompt_complexity,confidence,failure,censored
18,deepseek_r1,3534595325443628912,deepseek_r1_3534595325443628912,7,0.03939014673233032,0.10522574186325073,0.47688788175582886,28.0,,0,0
18,deepseek_r1,3534595325443628912,deepseek_r1_3534595325443628912,8,0.05029720067977905,0.09779316186904907,0.5271850824356079,32.0,,0,1
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,0,,0.01997244358062744,0.0,32.0,,0,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,1,0.012964487075805664,0.08084994554519653,0.012964487075805664,35.0,,0,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,2,0.02966517210006714,0.1072813868522644,0.0426296591758728,48.0,,0,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,3,0.027649402618408203,0.0849982500076294,0.070279061794281,42.0,,0,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,4,0.05083930492401123,0.12468123435974121,0.12111836671829224,42.0,,1,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,5,0.07160377502441406,0.08552581071853638,0.1927221417427063,41.0,,0,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,6,0.07457292079925537,0.13577425479888916,0.26729506254196167,47.0,,0,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,7,0.025545835494995117,0.10473716259002686,0.2928408980369568,50.0,,0,0
19,deepseek_r1,-2630813834556949921,deepseek_r1_-2630813834556949921,8,0.03984391689300537,0.08611047267913818,0.33268481492996216,46.0,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,0,,0.020845353603363037,0.0,42.0,,1,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,1,,,,,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,2,,,,,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,3,,,,,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,4,,,,,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,5,,,,,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,6,,,,,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,7,,,,,,0,0
20,deepseek_r1,1230088118618836747,deepseek_r1_1230088118618836747,8,,,,,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,0,,0.05023300647735596,0.0,26.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,1,0.02618730068206787,0.10419726371765137,0.02618730068206787,29.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,2,0.032203078269958496,0.14420074224472046,0.05839037895202637,42.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,3,0.03723245859146118,0.14438635110855103,0.09562283754348755,36.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,4,0.09163391590118408,0.20892870426177979,0.18725675344467163,36.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,5,0.12011605501174927,0.14179152250289917,0.3073728084564209,35.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,6,0.059061646461486816,0.16824686527252197,0.3664344549179077,33.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,7,0.04343456029891968,0.16134262084960938,0.4098690152168274,36.0,,0,0
21,deepseek_r1,1852916232454158090,deepseek_r1_1852916232454158090,8,0.04567509889602661,0.1363794207572937,0.455544114112854,40.0,,0,1
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,0,,0.023407399654388428,0.0,44.0,,0,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,1,0.01817113161087036,0.09762364625930786,0.01817113161087036,47.0,,0,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,2,0.017927050590515137,0.09753865003585815,0.0360981822013855,60.0,,0,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,3,0.01936584711074829,0.10786205530166626,0.05546402931213379,54.0,,1,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,4,0.023099958896636963,0.12255924940109253,0.07856398820877075,54.0,,0,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,5,0.03045099973678589,0.10887593030929565,0.10901498794555664,53.0,,0,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,6,0.04055893421173096,0.13596636056900024,0.1495739221572876,56.0,,0,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,7,0.0208510160446167,0.12292599678039551,0.1704249382019043,59.0,,0,0
22,deepseek_r1,421036011198874655,deepseek_r1_421036011198874655,8,0.030730247497558594,0.09845566749572754,0.2011551856994629,58.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,0,,0.044439077377319336,0.0,56.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,1,0.01897650957107544,0.08041787147521973,0.01897650957107544,59.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,2,0.03631168603897095,0.0857400894165039,0.05528819561004639,72.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,3,0.03911525011062622,0.11192464828491211,0.09440344572067261,66.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,4,0.04558664560317993,0.17214113473892212,0.13999009132385254,66.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,5,0.052519381046295166,0.11179786920547485,0.1925094723701477,65.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,6,0.08318716287612915,0.05050474405288696,0.27569663524627686,74.0,,1,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,7,0.06498569250106812,0.08504658937454224,0.34068232774734497,72.0,,0,0
23,deepseek_r1,3017245906011897620,deepseek_r1_3017245906011897620,8,0.034661293029785156,0.09790843725204468,0.3753436207771301,70.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,0,,0.028310060501098633,0.0,29.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,1,0.02223271131515503,0.06515192985534668,0.02223271131515503,32.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,2,0.03586459159851074,0.10281085968017578,0.05809730291366577,45.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,3,0.03683525323867798,0.11014974117279053,0.09493255615234375,39.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,4,0.05647242069244385,0.154507577419281,0.1514049768447876,39.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,5,0.09630507230758667,0.11854904890060425,0.24771004915237427,38.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,6,0.05259770154953003,0.10077673196792603,0.3003077507019043,36.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,7,0.02418363094329834,0.12678343057632446,0.32449138164520264,39.0,,0,0
24,deepseek_r1,3400353470847938971,deepseek_r1_3400353470847938971,8,0.056148648262023926,0.10510849952697754,0.38064002990722656,43.0,,0,1
25,deepseek_r1,-6783124165237271347,deepseek_r1_-6783124165237271347,0,,0.041054725646972656,0.0,24.0,,0,0
25,deepseek_r1,-6783124165237271347,deepseek_r1_-6783124165237271347,1,0.03044968843460083,0.07583904266357422,0.03044968843460083,27.0,,0,0
25,deepseek_r1,-6783124165237271347,deepseek_r1_-6783124165237271347,2,0.03513842821121216,0.13127738237380981,0.06558811664581299,40.0,,0,0
25,deepseek_r1,-6783124165237271347,deepseek_r1_-6783124165237271347,3,0.04003804922103882,0.13013339042663574,0.1056261658668518,34.0,,0,0
25,deepseek_r1,-6783124165237271347,deepseek_r1_-6783124165237271347,4,0.06631249189376831,0.20725566148757935,0.17193865776062012,34.0,,0,0
